,Tour_ID,High Cost,Higher Cost,Highest Cost,Low Cost,Lower Cost,Normal Cost
799,tour_idnggfo2dl,0.05884085,0.77250373,0.041163888,0.0072390772,0.009980404,0.11027206
800,tour_idnqos5uss,0.057893407,0.047241274,0.0023753096,0.091227196,0.14684577,0.65441704
801,tour_ideasrz203,0.38405585,0.4028236,0.006235223,0.051476426,0.010393664,0.14501525
802,tour_id6n9r2wpn,0.40585953,0.07187022,0.0032677106,0.028933074,0.07197265,0.41809684
803,tour_idbjwgkt6d,0.5434307,0.20818499,0.0051894886,0.005098595,0.019899718,0.21819653
804,tour_idy5zaf867,0.10992073,0.8266944,0.020341335,0.0026563874,0.0028715495,0.0375156
805,tour_id9k9l1kcp,0.47586483,0.13697436,0.005172421,0.016751463,0.008860307,0.35637656
806,tour_idzyd3h8r1,0.30579704,0.5162292,0.008177055,0.019601382,0.04470287,0.105492435
807,tour_ids8dgvfno,0.2577332,0.5420016,0.022102058,0.012861248,0.07598559,0.089316286
808,tour_id3gsn0zw7,0.241615,0.31620437,0.04186158,0.022362282,0.090844825,0.28711194
809,tour_idnt18nov2,0.5713252,0.19340229,0.0025744375,0.00823549,0.012953316,0.21150926
810,tour_id2skn9453,0.0587192,0.046272993,0.0028452948,0.04873073,0.48364523,0.35978657
811,tour_idm2tu76ew,0.30899101,0.35511357,0.01028031,0.017756365,0.029177673,0.27868104
812,tour_idlg3pj4qk,0.18119659,0.07401965,0.0055323057,0.14154077,0.17623074,0.42147994
813,tour_id5rql3ri2,0.055835187,0.03317469,0.0026078825,0.0076403394,0.14139605,0.7593458
814,tour_idq2qvynnu,0.17919175,0.7543171,0.0027198489,0.019842122,0.0051933886,0.038735814
815,tour_idmlbk5bmn,0.06101088,0.049383394,0.004116579,0.042559966,0.37083945,0.47208968
816,tour_id0t4d0kpi,0.16052654,0.05701415,0.0029779559,0.024120029,0.072943956,0.6824174
817,tour_id5usjjvfn,0.30183676,0.5314518,0.0054603624,0.039437745,0.008429841,0.11338346
818,tour_idu2gxoi56,0.025807817,0.07791974,0.0031574606,0.07569402,0.42938086,0.38804007
819,tour_id57hhrxow,0.08310347,0.03841471,0.002349039,0.13624623,0.48530233,0.25458422
820,tour_id1i7ysi6b,0.221607,0.47713393,0.0074299565,0.01712501,0.008012481,0.26869166
821,tour_idlnk82x2m,0.30027738,0.071922354,0.0029787284,0.0071184835,0.07106894,0.5466341
822,tour_id1cevbaf5,0.32957032,0.13557796,0.0064749294,0.08076249,0.123354785,0.32425952
823,tour_idhfs50j1d,0.2390024,0.14811143,0.003267058,0.07927673,0.13643971,0.39390263
824,tour_ideh2hvc2y,0.16587994,0.5563055,0.047982074,0.021950928,0.041412387,0.16646914
825,tour_idtnayh6wk,0.38981283,0.50788903,0.0059679407,0.024248678,0.005870908,0.0662106
826,tour_iddxdl8jxv,0.09663899,0.18295294,0.006093786,0.023068555,0.43219784,0.25904787
827,tour_idxpepw68j,0.25049865,0.1699051,0.0035430626,0.2926445,0.023373133,0.26003554
828,tour_iddewgnwvg,0.13327138,0.7615519,0.026674222,0.033764306,0.011914227,0.03282396
829,tour_ido3y4kjgs,0.09001263,0.6791242,0.18892321,0.006515669,0.004706213,0.030718068
830,tour_idwckx8dnq,0.68094957,0.14065382,0.006442346,0.010712324,0.014218942,0.14702302
831,tour_id97tn0478,0.016939478,0.029667458,0.002109099,0.042995814,0.7948744,0.113413684
832,tour_idv1n2z6t0,0.3777934,0.4414006,0.00591432,0.011329344,0.015942773,0.14761958
833,tour_iddombwxqg,0.46779564,0.14473328,0.0065573277,0.011732325,0.032689534,0.33649185
834,tour_idt1ac2ajp,0.053229857,0.03603982,0.0025458306,0.0074585457,0.16100933,0.7397166
835,tour_iddmt86wy4,0.08316231,0.26693657,0.0044100857,0.018408516,0.45731163,0.16977088
836,tour_id8c9tymp1,0.5190107,0.106784,0.008042349,0.010515748,0.020841205,0.33480597
837,tour_idi0qi6u6z,0.54139024,0.09141175,0.003062096,0.0264232,0.07451403,0.26319864
838,tour_id12kisihq,0.3831229,0.14176506,0.006501275,0.014297954,0.034704432,0.41960838
839,tour_idb1fq1nvz,0.29782563,0.6146719,0.0027446786,0.019932564,0.0062449267,0.05858033
840,tour_id9o0ld2av,0.23582798,0.05405206,0.002930364,0.023378737,0.095558845,0.588252
841,tour_idlv1gdabi,0.258501,0.3932904,0.014787846,0.0073619895,0.06613612,0.25992262
842,tour_idebyxot7e,0.23512287,0.62498426,0.047310095,0.023691634,0.012300808,0.056590315
843,tour_idqsijhf0v,0.11174455,0.54017824,0.009651094,0.00545357,0.08794525,0.24502724
844,tour_idmccrmwsc,0.19737993,0.7496633,0.0030147233,0.0061207707,0.0036465353,0.040174715
845,tour_idhuo11jb7,0.43958396,0.24886663,0.010217099,0.020165196,0.019581085,0.26158607
846,tour_idttsyp4gl,0.33197862,0.27633062,0.0067065437,0.024802512,0.07907295,0.28110874
847,tour_idsvs4iv4k,0.022875592,0.05113904,0.0025585508,0.09188645,0.6604162,0.1711242
848,tour_id97te5en4,0.21277623,0.6564861,0.00713696,0.011880468,0.03167088,0.08004942
849,tour_idng3iis5s,0.06090724,0.12629682,0.0030746125,0.104307726,0.49922362,0.20619003
850,tour_idw2nhel2j,0.26348203,0.5217733,0.017723,0.0115628,0.006246413,0.1792125
851,tour_idlqka43xv,0.090176895,0.17603335,0.00895671,0.009760895,0.29858974,0.41648242
852,tour_idt0w87xn9,0.24056429,0.6306516,0.013419186,0.046202846,0.014016183,0.055145938
853,tour_id2ig2o54k,0.2991069,0.13080758,0.012435195,0.03959266,0.12299595,0.39506176
854,tour_iddevzvtim,0.07250662,0.20037208,0.008200295,0.026101774,0.26758376,0.4252355
855,tour_id8qs249az,0.042921804,0.058116466,0.0013749595,0.02406018,0.83899796,0.034528628
856,tour_idi0wzt725,0.0049793897,0.02087983,0.0005090727,0.009048357,0.9512949,0.013288381
857,tour_idxqp1nqok,0.31468844,0.50764,0.068215765,0.022052431,0.027669853,0.059733532
858,tour_idgfy9lwa4,0.3192227,0.37491673,0.0039518946,0.018632017,0.016707981,0.2665687
859,tour_idh6blsy1v,0.06581496,0.037560675,0.0029815896,0.008735194,0.6502927,0.23461491
860,tour_iduz5u55c3,0.12827586,0.7624105,0.048903853,0.0023912375,0.011449656,0.046568867
861,tour_idz0x2kk4f,0.2374307,0.6663196,0.016694902,0.019316282,0.015799506,0.04443903
862,tour_idou1v50t0,0.4649399,0.26933178,0.013059547,0.018031519,0.043285158,0.19135208
863,tour_idbyx7nvip,0.28166777,0.22408694,0.008003067,0.015454694,0.1041132,0.36667436
864,tour_idfrz3pzig,0.3065785,0.5627089,0.00484531,0.022215305,0.02005046,0.083601534
865,tour_idevlayuk2,0.36042926,0.27523708,0.015914012,0.009428483,0.017595822,0.32139534
866,tour_id7m9sain7,0.14680272,0.083755046,0.0076182294,0.02789355,0.02198701,0.7119435
867,tour_idaqjroy9u,0.15489987,0.052509353,0.0033110317,0.04038646,0.111780755,0.63711256
868,tour_idt8ggtpgn,0.32521144,0.24257612,0.0058579915,0.016879512,0.014133622,0.3953413
869,tour_idpjb31393,0.3162326,0.5231994,0.021895273,0.008168043,0.015556692,0.114948064
870,tour_id3plu7xbw,0.4064943,0.40671504,0.013270734,0.012393713,0.010220378,0.15090589
871,tour_idqe9ee770,0.041037392,0.060724225,0.0036880977,0.027860457,0.31932914,0.5473607
872,tour_id34xebjze,0.12218528,0.06392222,0.0050439085,0.07436465,0.31832433,0.41615963
873,tour_idpp7q2ca3,0.05338689,0.8025802,0.035591103,0.042932007,0.011980611,0.05352921
874,tour_idsm8rf6j3,0.36356705,0.44169265,0.06119622,0.021143164,0.029457804,0.08294315
875,tour_id2x677z8i,0.21217728,0.6613178,0.00455202,0.064332314,0.0073351455,0.050285358
876,tour_id2miyow5x,0.4275067,0.09362928,0.0034392118,0.10405588,0.041648112,0.32972085
877,tour_idb5t3zxo1,0.17370087,0.48018184,0.007840372,0.06787512,0.023806524,0.24659523
878,tour_idzg0jsckw,0.07539773,0.03334226,0.0030332056,0.067895286,0.35068995,0.46964163
879,tour_id6yzhxvv3,0.4026719,0.4951876,0.0059947856,0.02497608,0.018108351,0.053061213
880,tour_ida5qbl0v6,0.332949,0.54776037,0.0055134147,0.009207846,0.011424924,0.09314442
881,tour_idgikho6i7,0.18732409,0.6488213,0.059878252,0.011226139,0.0052891276,0.08746112
882,tour_id81y3sjjx,0.1292935,0.055279642,0.0024479784,0.0067024766,0.17673573,0.6295407
883,tour_idugij73za,0.045223948,0.19458655,0.0063495287,0.030070072,0.21254838,0.5112216
884,tour_idn3fky8jo,0.5981368,0.06909445,0.002399602,0.028318493,0.037211534,0.26483917
885,tour_idicrzxzts,0.2604081,0.06982301,0.0027824787,0.009433013,0.06217764,0.5953757
886,tour_idg2216mcc,0.12646115,0.07671807,0.0038321717,0.009660005,0.07793759,0.705391
887,tour_id4iptixy4,0.032221243,0.8318902,0.10151088,0.005957286,0.009233885,0.0191865
888,tour_idk9j0ih29,0.15035988,0.62780863,0.044671677,0.04718392,0.053208582,0.07676733
889,tour_idsf2mk3t4,0.096511744,0.20810218,0.003558886,0.07984659,0.28624988,0.32573074
890,tour_id30a4ql15,0.3474424,0.35599214,0.04700562,0.031026283,0.033984188,0.18454936
891,tour_id4jc8m8fp,0.2592943,0.1303478,0.0034161247,0.05574003,0.11425021,0.43695155
892,tour_id57wq6iuo,0.4559462,0.19409512,0.0031175313,0.020688668,0.023467334,0.30268508
893,tour_idrw8xfp6f,0.22638135,0.048123784,0.0027230498,0.029409112,0.0945559,0.5988068
894,tour_idhcqpzn17,0.48143694,0.101467974,0.0047057243,0.0059507177,0.050231267,0.35620734
895,tour_id10z7nnfp,0.25999522,0.6082158,0.02189604,0.013700525,0.007374425,0.088817954
896,tour_idhfn5gks4,0.03729843,0.1917739,0.0027368513,0.01633232,0.3974769,0.35438162
897,tour_ida7e69ex2,0.11704997,0.2318049,0.0049114083,0.042648535,0.470612,0.13297322
898,tour_id6pbu9sj0,0.021355031,0.03675041,0.0027162503,0.06169854,0.7315016,0.14597817
899,tour_idrjdbszy0,0.029708136,0.11349947,0.0027389685,0.022756327,0.2568426,0.5744545
900,tour_idoilg20rj,0.021951491,0.075077854,0.0012820491,0.015953945,0.84663844,0.0390962
901,tour_ids5ijwof2,0.31788415,0.1728446,0.19301675,0.012146441,0.010762743,0.29334533
902,tour_idiwz997tm,0.33209285,0.12495829,0.0073196837,0.020159442,0.02627696,0.48919275
903,tour_idzcbdwypc,0.2833868,0.61071724,0.007914445,0.015810508,0.009975143,0.07219585
904,tour_idnhk5h3px,0.057945482,0.027833916,0.0020818631,0.040085357,0.06655226,0.8055011
905,tour_id8dhzcp97,0.29294777,0.56685567,0.058884457,0.02869113,0.008687174,0.043933824
906,tour_idvjjps2ce,0.45471492,0.41832688,0.007279328,0.036926832,0.010822408,0.07192961
907,tour_idbs0wjay8,0.17261347,0.6546177,0.009221751,0.02423301,0.024689505,0.114624545
908,tour_idrr7gh3gy,0.03891467,0.07868622,0.0037388997,0.08132383,0.58002794,0.21730848
909,tour_id8zf0zf4h,0.07642955,0.030389639,0.0031346297,0.059605874,0.3094332,0.52100706
910,tour_id07hyg50w,0.21785986,0.66320074,0.030252378,0.0024000567,0.0062154676,0.0800715
911,tour_id4ungxo4e,0.25480244,0.055547357,0.0033370794,0.031799532,0.09476023,0.55975336
912,tour_idrzlxta35,0.594611,0.046180263,0.0025378244,0.04485078,0.08127204,0.23054814
913,tour_idhp96ti73,0.16869833,0.042363703,0.002452694,0.027342608,0.092933945,0.6662087
914,tour_idan5nuy1r,0.30393952,0.055319227,0.002585127,0.0057537514,0.09069948,0.5417029
915,tour_idepzoxdt6,0.32269534,0.36013383,0.02531335,0.01922536,0.05058943,0.22204272
916,tour_idnwemlhas,0.04693832,0.024446156,0.002261757,0.05504494,0.5188849,0.35242394
917,tour_id8dskclad,0.6753941,0.21878065,0.004620746,0.0052584144,0.0043936493,0.09155246
918,tour_ide14cbkpj,0.24457844,0.63552475,0.020271257,0.007221145,0.009489903,0.0829145
919,tour_id399j15th,0.20345336,0.1270037,0.0066360086,0.04753436,0.14498155,0.470391
920,tour_idzubllirp,0.04255403,0.048534703,0.0025335026,0.10399649,0.14537816,0.65700305
921,tour_idomuig4sh,0.3713422,0.101736024,0.007785014,0.033995524,0.1587725,0.32636872
922,tour_id9p4c199v,0.23116751,0.5547096,0.0036069625,0.03529877,0.034091905,0.14112525
923,tour_idktf6m4ty,0.43870127,0.09956446,0.013554836,0.029502494,0.12605694,0.29262
924,tour_idb03y6l3a,0.2606023,0.05178084,0.0032308733,0.045835417,0.20080951,0.437741
925,tour_idbtqft7n1,0.07141937,0.047049906,0.0034004988,0.011805633,0.19335695,0.6729676
926,tour_idm7trhmr0,0.2405721,0.27485403,0.021488175,0.028687628,0.25188968,0.1825084
927,tour_id40s3ku67,0.17841555,0.07131247,0.0038056402,0.07839585,0.12720932,0.5408612
928,tour_idm6xocsxu,0.12021152,0.6439034,0.18145756,0.006731177,0.017076392,0.030619977
929,tour_iddyl8871x,0.44379196,0.35339424,0.024526909,0.039890178,0.021634756,0.11676193
930,tour_id4wypi8id,0.18231794,0.6505133,0.045406755,0.018471064,0.02232465,0.08096633
931,tour_idakdoenzq,0.23065695,0.3964839,0.01832454,0.026920732,0.020845164,0.30676872
932,tour_id7bjvx37q,0.20374796,0.33025703,0.014667218,0.05483272,0.033809442,0.36268562
933,tour_idmuft20xp,0.17954952,0.74665594,0.015612871,0.0030754413,0.0075778253,0.047528382
934,tour_idwn76isu9,0.02799716,0.059461843,0.0027770153,0.048696697,0.7600526,0.10101468
935,tour_idtgt7gajl,0.52277064,0.105831474,0.006312968,0.040995184,0.028590744,0.295499
936,tour_idccqj445d,0.058047205,0.8206138,0.0035708523,0.03852504,0.010466772,0.06877638
937,tour_idbk3s6y95,0.061330896,0.1697305,0.0035824147,0.016724588,0.23322563,0.51540595
938,tour_idq4jk9if7,0.13029926,0.8283324,0.0116226645,0.0067014415,0.003788359,0.019255871
939,tour_idz6ik236a,0.17993982,0.63693374,0.015530112,0.08536292,0.012669168,0.06956424
940,tour_iduubr8zgi,0.44361126,0.28887025,0.0064169187,0.035728462,0.038290333,0.18708283
941,tour_idcu5tay0j,0.43623737,0.15992942,0.0024459052,0.07687379,0.03949195,0.28502157
942,tour_idrplza4av,0.5094854,0.13775861,0.0062047965,0.01565545,0.12565693,0.20523874
943,tour_idrrik4c88,0.15793857,0.6398813,0.08435359,0.011281372,0.03042857,0.076116614
944,tour_idj35ptpq1,0.25531015,0.5568331,0.012104102,0.0051880702,0.0103330305,0.16023159
945,tour_id953eafoa,0.25600532,0.39350626,0.0086203525,0.011889723,0.021525381,0.30845296
946,tour_id6bdgzag6,0.1925181,0.6394755,0.044099115,0.016957816,0.017666232,0.08928323
947,tour_idp4ivlleq,0.46678224,0.11191514,0.010999448,0.05834775,0.12427103,0.22768441
948,tour_idahct1yla,0.3692316,0.086092435,0.002919589,0.036704235,0.12994751,0.37510458
949,tour_idw9494ihs,0.38622895,0.1702084,0.011911834,0.053772572,0.041315157,0.33656308
950,tour_id1mi3xrtg,0.18360823,0.69061714,0.07262102,0.0035884276,0.010356525,0.039208673
951,tour_idrbbv9b00,0.30571526,0.05310499,0.0030469566,0.00763275,0.07364224,0.55685776
952,tour_idq1oljn0n,0.056668047,0.11032287,0.008646409,0.040852875,0.4524022,0.33110765
953,tour_idd0r31y09,0.37729028,0.15798508,0.004138259,0.034376096,0.072429866,0.35378042
954,tour_idiqw31sxu,0.21760623,0.64002544,0.010298233,0.015080347,0.035535645,0.08145413
955,tour_id9acdi0xw,0.30501285,0.51662207,0.011236737,0.017053012,0.024818793,0.1252566
956,tour_id7z4pdeku,0.4346335,0.46613944,0.020801844,0.007032812,0.00807695,0.06331547
957,tour_id0554c5qp,0.19139664,0.7113116,0.01735538,0.014022761,0.0022491047,0.06366448
958,tour_id5n5l2hlv,0.32425886,0.08604026,0.0020139706,0.008654314,0.01846509,0.5605675
959,tour_idsqbvzg7p,0.5424904,0.29366016,0.009725004,0.023473958,0.010659255,0.11999122
960,tour_id80q9rslq,0.2297276,0.049386203,0.003503857,0.051574253,0.19146356,0.47434455
961,tour_ide25wpm5b,0.565408,0.34261042,0.012313042,0.0041616764,0.019119304,0.056387533
962,tour_ids1waihbx,0.34163338,0.44886515,0.0065023704,0.030836063,0.008682747,0.16348033
963,tour_id60essmdq,0.3540001,0.56469357,0.0085542165,0.005854036,0.0062323203,0.06066573
964,tour_idh47z00mc,0.17703587,0.7098058,0.00993553,0.023156814,0.014108394,0.065957606
965,tour_idcnd82853,0.08458707,0.10356305,0.0049533513,0.0055728927,0.1403273,0.6609963
966,tour_idwkqnepdb,0.4988651,0.34256136,0.005279628,0.013666902,0.016450109,0.12317693
967,tour_idkzeamaow,0.0049793897,0.02087983,0.0005090727,0.009048357,0.9512949,0.013288381
968,tour_idjy3825fj,0.17951132,0.75634545,0.006199522,0.0032923324,0.0122270975,0.04242421
969,tour_ids8wprq3d,0.14593747,0.0640533,0.003283921,0.031230364,0.21999231,0.5355026
970,tour_idb4lli0lt,0.2677237,0.10351191,0.529089,0.01729124,0.004258783,0.078125365
971,tour_id6stmahv5,0.07735393,0.8246111,0.06458918,0.0040315124,0.008005472,0.021408804
972,tour_idyzpx1hjb,0.40110484,0.5167589,0.008018742,0.009648372,0.0064355643,0.058033537
973,tour_idzvszcws1,0.07378276,0.08994691,0.0021896975,0.07428657,0.66304815,0.09674588
974,tour_idpnlyrjsr,0.30360675,0.11880018,0.0041193534,0.06803959,0.058052603,0.44738156
975,tour_idippna4xk,0.19860712,0.23572172,0.009071661,0.122553304,0.02622637,0.4078198
976,tour_idrnzm5jhm,0.077601664,0.064003505,0.0074187126,0.014562986,0.3010122,0.5354009
977,tour_iduqc8j3qw,0.06089595,0.05560651,0.004187148,0.04009899,0.3827628,0.45644867
978,tour_id7gmfaz89,0.12162654,0.042349733,0.003063357,0.050841153,0.15394148,0.6281777
979,tour_id2f944pgn,0.27699026,0.5797485,0.019856557,0.014089178,0.01352743,0.09578805
980,tour_idxbbg4rak,0.21676193,0.080562815,0.0034881015,0.012922267,0.11363308,0.57263184
981,tour_id0tbiu06u,0.20922337,0.6101982,0.0072326125,0.019238167,0.032103773,0.12200386
982,tour_idsy4c42gs,0.33801052,0.57734615,0.0046624094,0.006485049,0.007912739,0.06558313
983,tour_idgib2bvnb,0.3905004,0.06759057,0.0032600998,0.041343074,0.07594633,0.42135954
984,tour_id9r01f2q6,0.2395617,0.08217659,0.0028068984,0.101385534,0.13057578,0.44349352
985,tour_idw7932zj7,0.043661837,0.052101046,0.0030080788,0.046485893,0.16198343,0.6927597
986,tour_id2y3b5s4m,0.12516955,0.7442347,0.020027457,0.024771461,0.024136554,0.061660312
987,tour_idkwtq7rka,0.13471842,0.7895785,0.015236093,0.008657948,0.017549694,0.03425937
988,tour_idf89vn9iw,0.24623862,0.08007551,0.0029370843,0.008178678,0.14445381,0.51811635
989,tour_ido22yaztm,0.28155583,0.039329123,0.0060319346,0.079828285,0.06878601,0.52446884
990,tour_id48jvk1d4,0.3496695,0.14466926,0.01601026,0.20192274,0.07867241,0.20905581
991,tour_idx6zxd2tz,0.51555765,0.12228373,0.0033128478,0.016283933,0.038831946,0.30372986
992,tour_idm27cm0we,0.39899355,0.16862032,0.003175354,0.018886138,0.043458376,0.36686623
993,tour_id290bsszb,0.31454742,0.25734055,0.003542549,0.013473755,0.08977608,0.32131964
994,tour_idsnac0po1,0.10175348,0.2669367,0.0065126885,0.009464538,0.2515364,0.3637962
995,tour_idke7h7zeu,0.3989046,0.32374334,0.0048728627,0.05486797,0.019250318,0.19836096
996,tour_idl8qerur8,0.01791531,0.085466556,0.0014396218,0.023931252,0.4980353,0.37321192
997,tour_id8wt9x46p,0.37945887,0.28995985,0.009596019,0.044096086,0.05689706,0.21999209
998,tour_id0k33xqbb,0.37666324,0.28035882,0.009732976,0.020509886,0.037601028,0.27513403
999,tour_idsudovc5a,0.4675297,0.18820181,0.01012393,0.062396858,0.044820506,0.2269272
1000,tour_idix8o0mz8,0.44106355,0.2861673,0.0050851745,0.019530077,0.03283774,0.2153162
1001,tour_id5m0f6nmy,0.3813108,0.2465564,0.0064684036,0.0049293563,0.06432633,0.2964087
1002,tour_ide1whuxds,0.18258724,0.7694828,0.0052168737,0.010276466,0.0068001878,0.025636476
1003,tour_idknnry2ug,0.17023863,0.033416387,0.0018921337,0.012660263,0.08523897,0.69655365
1004,tour_id3vjvpmzh,0.12287604,0.69322824,0.019159146,0.030742314,0.031449623,0.10254464
1005,tour_idtn4ylxkq,0.539572,0.23014137,0.006143885,0.011356113,0.021046557,0.19174004
1006,tour_ido2y6bdrs,0.22355494,0.538002,0.010521364,0.056353685,0.03720285,0.13436511
1007,tour_idxw1mgkel,0.30838454,0.033963002,0.002738938,0.04457155,0.14629537,0.46404663
1008,tour_idoq5q6hyb,0.4685156,0.058957323,0.0020655273,0.014291498,0.06018981,0.39598024
1009,tour_idv21gkzbh,0.18748392,0.553526,0.014929189,0.0048556905,0.005581363,0.2336238
1010,tour_id77zgbirl,0.18513864,0.71392065,0.011438989,0.016017629,0.011186214,0.06229785
1011,tour_idbv8hqjcm,0.3074262,0.3895931,0.02168667,0.025477234,0.049719244,0.20609753
1012,tour_ide3k3hzgy,0.24379152,0.17102584,0.010642325,0.1698502,0.020320602,0.38436955
1013,tour_id0ubqwud0,0.3007771,0.5230702,0.020242797,0.01598886,0.0061804545,0.13374054
1014,tour_id3h0w87lg,0.052637346,0.032696795,0.002295244,0.0368172,0.4170445,0.45850894
1015,tour_idvlooil5z,0.44003028,0.057743214,0.0028711602,0.029260162,0.076369725,0.39372548
1016,tour_idbd0u31fn,0.17110208,0.74123144,0.02462807,0.010495702,0.007694217,0.044848513
1017,tour_ids6iouhtc,0.3328682,0.095946394,0.0029238227,0.021076543,0.073448025,0.473737
1018,tour_id5c13rlgq,0.3153248,0.12390354,0.0034310021,0.024713896,0.10586043,0.42676634
1019,tour_id2qvqmvxq,0.41847208,0.046027116,0.0031457553,0.029975118,0.06702895,0.43535095
1020,tour_idlujljbb6,0.0716535,0.047204148,0.0034116465,0.011844335,0.1907126,0.67517376
1021,tour_idmqvhbp42,0.20090175,0.6777574,0.0032880397,0.016651124,0.0055270563,0.09587468
1022,tour_idvkx888vh,0.22211,0.2071704,0.01261148,0.07716033,0.14958458,0.33136317
1023,tour_idimr28k2w,0.35276198,0.4308242,0.014419185,0.01457287,0.012882046,0.1745397
1024,tour_id55efw36f,0.05895079,0.10751562,0.004910369,0.050567895,0.3643858,0.41366947
1025,tour_idq37zznzz,0.059241027,0.042351495,0.0021730096,0.0064084446,0.07512221,0.8147039
1026,tour_id6nw6opb6,0.16821049,0.0686488,0.0042011207,0.117701195,0.22085212,0.42038622
1027,tour_idjzvr2ml2,0.044493534,0.05628223,0.004770337,0.053218257,0.30556542,0.5356703
1028,tour_idbttwtheg,0.46094438,0.18238811,0.024212241,0.065717116,0.051264223,0.21547396
1029,tour_id0c14xjig,0.23182337,0.64536494,0.06023269,0.0066020633,0.010594581,0.04538237
1030,tour_idqpcwqnrf,0.15070197,0.70412016,0.08979958,0.011389051,0.007936517,0.036052726
1031,tour_idc6vdeoq9,0.09894009,0.75805664,0.010946215,0.016927125,0.025399236,0.08973065
